index,brand_name,model,price,rating,processor,processor_brand,iter,ram,threads_num,core_num,ram_num,memory_type,memory_size,gpu_brand,gpu_type,os,display_size,resolutioin_height,resolutioin_width,Touch_Screen,warrenty
812,Xiaomi,Xiaomi Redmi Book 14 2024 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),49990,4.0,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,14,2880,1800,False,1
813,Xiaomi,Xiaomi Redmi Book 16 2024 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),52990,4.15,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,2560,1600,False,1
814,Lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9017TIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65547,4.15,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
815,Lenovo,Lenovo Ideapad Slim 5 82XF0078IN Laptop (13th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),80190,4.45,13th Gen Intel Core i7 13700H,Intel,Core i7,16 GB LPDDR5 RAM,20.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,16,2560,1600,False,1
816,HP,HP 15s-EQ2084AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),48490,4.75,5th Gen AMD Ryzen 7  5700U,AMD,Ryzen 7,16 GB DDR4 RAM,16.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
817,Lenovo,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),81899,4.45,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB LPDDR5 RAM,12.0,8.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,False,1
818,Lenovo,Lenovo Ideapad Slim 5 82XF0077IN Laptop (13th Gen Core i5/ 16 GB RAM/ 1 TB SSD/ Win 11),73690,4.45,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,1000,Intel,Integrated,Windows 11,16,2560,1600,False,1
819,Lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),62190,4.1,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB LPDDR5 RAM,12.0,8.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,False,1
820,Dell,Dell 5530 G15 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),141390,4.45,13th Gen Intel Core i9 13900HX,Intel,Core i9,16 GB DDR5 RAM,32.0,24.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
821,Dell,Dell Inspiron 3520 IN3520RVTGV001ORB1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),30500,4.3,11th Gen Intel Core i3 1115G4,Intel,Core i3,8 GB DDR4 RAM,4.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
822,MSI,MSI CreatorPro X17 HX A13VKS-249IN Laptop (13th Gen Core i9/ 64GB/ 4TB SSD/ Win11 Pro/ 12GB Graph),500990,4.05,13th Gen Intel Core i9 13980HX,Intel,Core i9,64 GB DDR5 RAM,32.0,24.0,64,SSD,4000,NVIDIA,Dedicated,Windows 11,17,2560,1600,False,3
823,Acer,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),30290,4.75,Intel Core i3 N305,Intel,Core i3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
824,Acer,Acer TravelMate P2 TMP214-53 14 Business Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),39990,4.2,11th Gen Intel Core i7 1165G7,Intel,Core i7,16 GB DDR4 RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
825,Acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),43900,4.4,12th Gen Intel Core i5 1235U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
826,Acer,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),39900,4.3,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
827,HP,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),69300,4.55,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
828,Avita,Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),17415,4.6,Intel Celeron  N4020,Intel,Celeron,8 GB DDR4 RAM,2.0,8.0,8,SSD,256,Intel,Integrated,Windows 11,14,1920,1080,False,1
829,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),214990,4.2,Apple M3 Pro,Apple,Other,18 GB  RAM,,12.0,18,SSD,512,Apple,Integrated,Mac,16.2,3456,2234,False,1
830,Apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),276990,4.2,Apple M3 Max,Apple,Other,36 GB  RAM,,14.0,36,SSD,1000,Apple,Integrated,Mac,14.2,3024,1964,False,1
831,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS),250990,4.65,Apple M3 Pro,Apple,Other,36 GB  RAM,,12.0,36,SSD,512,Apple,Integrated,Mac,16.2,3456,2234,False,1
832,Apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),174990,4.75,Apple M3 Pro,Apple,Other,18 GB  RAM,,11.0,18,SSD,512,Apple,Integrated,Mac,14.2,3024,1964,False,1
833,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),303990,4.0,Apple M3 Max,Apple,Other,36 GB  RAM,,14.0,36,SSD,1000,Apple,Integrated,Mac,16.2,3456,2234,False,1
834,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 48GB/ 1TB SSD/ macOS),369900,4.65,Apple M3 Max,Apple,Other,48 GB  RAM,,16.0,48,SSD,1000,Apple,Integrated,Mac,16.2,3456,2234,False,1
835,HP,HP 15s-fq2510tu Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),48500,4.45,11th Gen Intel Core i5 1135G7 ,Intel,Core i5,16 GB DDR4 RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
836,Lenovo,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),110000,4.3,13th Gen Intel Core i7 1360P,Intel,Core i7,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,1000,Intel,Integrated,Windows 11,13.3,2560,1600,True,1
837,Apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),205990,4.35,Apple M3 Pro,Apple,Other,18 GB  RAM,,12.0,18,SSD,1000,Apple,Integrated,Mac,14.2,3024,1964,False,1
838,Dell,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34980,4.2,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
839,Dell,Dell Inspiron 3530 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),59065,4.25,13th Gen Intel Core i7 1355U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
840,Lenovo,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),24790,4.6,AMD Athlon Silver 7120U,AMD,Other,8 GB LPDDR5 RAM,2.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
841,Asus,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),23990,4.65,Intel Celeron N4500,Intel,Celeron,8 GB LPDDR4X RAM,2.0,8.0,8,Hard Disk,128,Intel,Integrated,Chrome,14,1920,1080,True,1
842,HP,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37490,4.65,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
843,Asus,Asus Vivobook 15 X1502ZA-EJ385WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),41390,4.1,12th Gen Intel Core i3 1220P,Intel,Core i3,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
844,Acer,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),39990,4.65,5th Gen AMD Ryzen 5 5500U,AMD,Ryzen 5,16 GB DDR4 RAM,12.0,8.0,16,SSD,1000,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
845,Microsoft,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),79990,4.2,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB LPDDR5 RAM,12.0,10.0,8,SSD,256,Intel,Integrated,Windows 11,12.4,1536,1024,True,1
846,HP,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51000,4.4,7th Gen AMD Ryzen 5 7535HS,AMD,Ryzen 5,8 GB DDR5 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
847,HP,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),98990,4.35,7th Gen AMD Ryzen 7 7840HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16.1,1920,1080,False,1
848,Gigabyte,Gigabyte G5 MF-E2IN313SH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),69900,4.15,12th Gen Intel Core i5 12500H,Intel,Core i5,8 GB DDR4 RAM,16.0,12.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
849,Acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),29890,4.55,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
850,Acer,Acer Aspire 3 A315-24P NX.KDESI.00B Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),34990,4.1,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
851,Acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),35999,4.75,Intel Celeron N4500,Intel,Celeron,8 GB LPDDR4X RAM,2.0,8.0,8,SSD,64,Intel,Integrated,Chrome,14,1080,1920,False,1
852,Zebronics,Zebronics Pro Series Z ZEB-NBC 3S 2023 Laptop (12th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),27990,4.4,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
853,Dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),49990,4.5,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,256,Intel,Integrated,Windows 11,14,1920,1200,True,1
854,Ultimus,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),11990,4.6,Intel Celeron  N4020,Intel,Celeron,4 GB DDR4 RAM,2.0,8.0,4,SSD,128,Intel,Integrated,Windows 11,14.1,1366,768,False,1
855,HP,HP 15s-fq5185TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34720,4.65,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
856,HP,HP Victus 15-fb0157AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),48999,4.3,5th Gen AMD Ryzen 5 5600H,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Dedicated,Windows 11,15.6,1920,1080,False,1
857,Primebook,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),12990,4.25,MediaTek MT8183,MediaTek,Other,4 GB LPDDR4 RAM,,8.0,4,Hard Disk,64,ARM,Integrated,Windows 11,11.6,1366,768,False,1
858,Lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54689,4.4,5th Gen AMD Ryzen 5 5500H,AMD,Ryzen 5,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
859,HP,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),124990,4.1,13th Gen Intel Core i7 13700HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,17.3,1920,1080,False,1
860,Lenovo,Lenovo Yoga Slim 6 83E00006IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),76190,4.5,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,1
861,HP,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),44990,4.55,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
862,Lenovo,Lenovo Yoga Slim 6 14IAP8 82WU0095IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71990,4.1,12th Gen Intel Core i5 1240P,Intel,Core i5,16 GB LPDDR5 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,14,2240,1400,False,1
863,Lenovo,Lenovo IdeaPad 1 15ALC7 82R400BSIN Laptop (AMD Ryzen 5 5500U / 8GB/ 512GB SSD/ Win11 Home),35990,4.3,5th Gen AMD Ryzen 5  5500U,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
864,HP,HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34990,4.55,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
865,Dell,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),52430,4.2,13th Gen Intel Core i5 1335U,Intel,Core i5,8 GB LPDDR5  RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
866,Primebook,Primebook S Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 128GB eMMC/ Prime OS),13990,4.15,MediaTek MT8183,MediaTek,Other,4 GB LPDDR4 RAM,,8.0,4,Hard Disk,128,ARM,Integrated,Windows 11,11.6,1366,768,False,1
867,Acer,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),51990,4.5,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
868,Lenovo,Lenovo IdeaPad Slim 1 82VG00EVIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),31650,4.35,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
869,Lenovo,Lenovo IdeaPad Slim 5 82XD005RIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),81999,4.1,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB LPDDR5 RAM,12.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,2
870,Lenovo,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),103190,4.2,5th Gen AMD Ryzen 7 5800H,AMD,Ryzen 7,16 GB DDR4 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
871,Lenovo,Lenovo IdeaPad 1 82VG00ESIN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),36990,4.0,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
872,Acer,Acer Chromebook CB314-3H NX.K04SI.007 Laptop (Intel Celeron N4500/ 8GB/ 128GB SSD/ Chrome OS),16990,4.45,Intel Celeron Dual Core N4500,Intel,Celeron,8 GB LPDDR4X RAM,2.0,8.0,8,SSD,128,Intel,Integrated,Chrome,14,1280,1024,False,1
873,Lenovo,Lenovo Yoga Slim 6 14IRH8 83E00007IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),90190,4.0,13th Gen Intel Core i7 13700H,Intel,Core i7,16 GB LPDDR5X RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,False,1
874,Asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),94990,4.7,13th Gen Intel Core i9 13900H,Intel,Core i9,16 GB DDR4 RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
875,Asus,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),52389,4.55,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
876,Lenovo,Lenovo IdeaPad 1 15AMN7 82VG00J5IN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),38990,4.2,7th Gen AMD Ryzen 5 7520U,AMD,Ryzen 5,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
877,Lenovo,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),32875,4.7,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
878,Lenovo,Lenovo IdeaPad Gaming 3 82K2028AIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51435,4.05,5th Gen AMD Ryzen 5  5500H,AMD,Ryzen 5,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
879,Acer,Acer Aspire 5 A515-57 UN.K3JSI.013 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),35990,4.2,12th Gen Intel Core i3 1215U,Intel,Core i3,16 GB  RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
880,Dell,Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56340,4.0,11th Gen Intel Core i5 1135G7,Intel,Core i5,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
881,HP,HP 240 G9 821J4PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ Win11),46990,4.1,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,1366,768,False,1
882,Lenovo,Lenovo IdeaPad Slim 3i 82X70032IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37490,4.05,13th Gen Intel Core i3 1305U,Intel,Core i3,8 GB LPDDR5 RAM,6.0,5.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
883,MSI,MSI Creator Pro M16 B13VJ-1272IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),265990,4.05,13th Gen Intel Core i7 13700H,Intel,Core i7,32 GB DDR5 RAM,20.0,14.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,2
884,HP,HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),56670,4.2,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
885,Chuwi,Chuwi FreeBook Laptop (12th Gen Core i3/ 12GB/ 512GB SSD/ Win11),37990,4.2,12th Gen Intel Core i3 1215U,Intel,Core i3,12 GB LPDDR4 RAM,8.0,8.0,12,SSD,512,Intel,Integrated,Windows 11,13.5,2256,1504,True,1
886,Ultimus,Ultimus Neo NU14U3INT54BN Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/Win11 Home),21990,4.75,10th Gen Intel Core i3 1005G1,Intel,Core i3,8 GB DDR4 RAM,4.0,8.0,8,SSD,256,Intel,Integrated,Windows 11,14.1,1920,1080,False,1
887,Asus,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),77500,4.25,11th Gen Intel Core i7 11800H,Intel,Core i7,16 GB DDR4 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
888,Lenovo,Lenovo Yoga 6 13ABR8 83B2007UIN Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),87390,4.05,7th Gen AMD Ryzen 7 7730U,AMD,Ryzen 7,16 GB LPDDR4X RAM,16.0,8.0,16,SSD,1000,AMD,Integrated,Windows 11,13.3,1920,1200,True,1
889,HP,HP Victus 15-fb0158AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51900,4.15,5th Gen AMD Ryzen 5  5600H ,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Dedicated,Windows 11,15.6,1920,1080,False,1
890,Microsoft,Microsoft Surface Laptop Go 3 (12th Gen Core i5/ 16 GB RAM/ 256 GB SSD/ Win 11),75000,4.55,12th Gen Intel Core i5 1235U,Intel,Core i5,16 GB LPDDR5 RAM,12.0,10.0,16,SSD,256,Intel,Integrated,Windows 11,12.4,1536,1024,True,1
891,Dell,Dell Inspiron 7430 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),100190,4.1,13th Gen Intel Core i7 1355U,Intel,Core i7,16 GB LPDDR5 RAM,12.0,10.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,True,1
892,Lenovo,Lenovo Legion Slim 5 82Y9009KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990,4.4,7th Gen AMD Ryzen 7 7840HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
893,HP,HP 15-fc0027AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),37950,4.5,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
894,Lenovo,Lenovo Yoga Pro 7 82Y700A3IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),132990,4.45,13th Gen Intel Core i7 13700H,Intel,Core i7,16 GB  LPDDR5 RAM,20.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,14.5,3072,1920,False,1
895,HP,HP Spectre 17-cs0097nr Foldable Laptop (12th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),415000,4.7,12th Gen Intel Core i7 1250U,Intel,Core i7,16 GB LPDDR5 RAM,12.0,10.0,16,SSD,1000,Intel,Integrated,Windows 11,17,1920,2560,True,1
896,Asus,Asus VivoBook 15 X515MA-BR022WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),27890,4.3,Intel Celeron N4020,Intel,Celeron,8 GB DDR4 RAM,2.0,8.0,8,SSD,512,Intel,Integrated,Windows,15.6,1366,768,False,1
897,Asus,Asus VivoBook 15 X1500EA-EJ311W Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),32800,4.55,11th Gen Intel Core i3 1115G4,Intel,Core i3,8 GB DDR4 RAM,4.0,8.0,8,SSD,256,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
898,Acer,Acer Nitro V ANV15-51 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),77000,4.55,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR5 SDRAM RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
